Species,Block,Latitude,Longitude,WnvPresent,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_lag7,DewPoint_lag7,WetBulb_lag7,PrecipTotal_lag7,SeaLevel_lag7,Tavg_lag14,DewPoint_lag14,WetBulb_lag14,PrecipTotal_lag14,SeaLevel_lag14,Tavg_lag21,DewPoint_lag21,WetBulb_lag21,PrecipTotal_lag21,SeaLevel_lag21,Tavg_lag28,DewPoint_lag28,WetBulb_lag28,PrecipTotal_lag28,SeaLevel_lag28,Tavg_lag35,DewPoint_lag35,WetBulb_lag35,PrecipTotal_lag35,SeaLevel_lag35
PIPIENS/RESTUANS,41,41.95469,-87.800991,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,41,41.95469,-87.800991,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,62,41.994991,-87.769279,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,15,41.9216,-87.666455,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,25,41.891118,-87.654491,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,25,41.891118,-87.654491,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS,25,41.891118,-87.654491,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,11,41.867108,-87.654224,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.688324,-87.676709,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.688324,-87.676709,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.688324,-87.676709,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.688324,-87.676709,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,22,41.688324,-87.676709,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS,22,41.688324,-87.676709,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,11,41.862292,-87.64886,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.731922,-87.677512,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,22,41.731922,-87.677512,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,91,41.981964,-87.812827,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,36,41.944869,-87.832763,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,72,42.011601,-87.811506,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,72,42.011601,-87.811506,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,72,42.011601,-87.811506,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,72,42.011601,-87.811506,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS,72,42.011601,-87.811506,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,49,41.979243,-87.750938,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,11,41.868077,-87.666901,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,11,41.868077,-87.666901,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,11,41.869216,-87.627561,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,42,41.662014,-87.724608,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,42,41.662014,-87.724608,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,43,41.878114,-87.629798,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,42,41.958271,-87.702575,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,70,41.916265,-87.800515,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,70,41.916265,-87.800515,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,35,41.682587,-87.707973,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,35,41.682587,-87.707973,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,35,41.682587,-87.707973,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,35,41.682587,-87.707973,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,35,41.682587,-87.707973,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS,35,41.682587,-87.707973,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,70,42.008314,-87.777921,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,70,42.008314,-87.777921,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS,70,42.008314,-87.777921,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,30,41.857402,-87.694991,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,30,41.857402,-87.694991,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,10,41.721474,-87.648064,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,10,41.869107,-87.696293,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,10,41.869107,-87.696293,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,96,41.719059,-87.675088,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,96,41.719059,-87.675088,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,64,41.970248,-87.787992,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,64,41.970248,-87.787992,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,10,41.89923,-87.716788,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,10,41.89923,-87.716788,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS,10,41.89923,-87.716788,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,20,41.692555,-87.598865,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,11,41.903002,-87.688267,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.801179,-87.679447,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,52,41.778297,-87.752411,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,67,41.77166,-87.703047,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,73,41.759346,-87.745602,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,22,41.768388,-87.678649,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,22,41.768388,-87.678649,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,10,41.773215,-87.60088,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,39,41.822536,-87.666343,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,55,41.794781,-87.615989,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,71,41.766202,-87.562889,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,71,41.766202,-87.562889,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,40,41.821582,-87.627796,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,50,41.803423,-87.642984,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,50,41.803423,-87.642984,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
RESTUANS,79,41.754292,-87.590773,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,52,41.798697,-87.736812,0,7,11,77.0,62.5,70.0,51.0,59.0,0.0,29.925,8.95,30.0,11.05,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09,59.5,47.5,55.0,0.01,29.814999999999998
PIPIENS/RESTUANS,41,41.95469,-87.800991,0,7,18,85.0,69.0,77.0,68.5,71.0,1.235,29.835,9.7,24.0,10.35,70.0,51.0,59.0,0.0,29.925,76.5,65.0,69.0,0.41000000000000003,29.89,80.5,69.5,72.0,0.25,30.009999999999998,73.5,51.0,61.0,0.0,30.095,75.5,53.0,62.0,0.0,30.09
